"M.Z","Intensity"
10.8114252413468,2199
10.8200359906697,2152
10.8284773580044,2136
10.8367493433511,2065
10.8448519467097,2063
10.8527851680802,2093
10.8605490074625,2062
10.8681434648568,2031
10.8755685402631,2027
10.8828242336812,2086
10.8899105451112,2043
10.8968274745532,2159
10.903575022007,2046
10.9101531874728,1975
10.9165619709504,1988
10.92280137244,1954
10.9288713919415,1927
10.9347720294549,1979
10.9405032849802,1883
10.9460651585174,1978
10.9514576500666,2088
10.9566807596276,2304
10.9617344872005,2324
10.9666188327854,2389
10.9713337963822,2434
10.9758793779908,2342
10.9802555776114,2464
10.9844623952439,2312
10.9884998308883,2415
10.9923678845447,2284
10.9960665562129,2180
10.999595845893,2090
11.0029557535851,2036
11.006146279289,2089
11.0091674230049,2114
11.0120191847326,2215
11.0147015644723,2224
11.0172145622239,2304
11.0195581779874,2231
11.0217324117628,2294
11.0237372635501,2263
11.0255727333494,2184
11.0272388211605,2298
11.0287355269836,2125
11.0300628508185,2084
11.0312207926654,2079
11.0322093525242,1948
11.0330285303949,1899
11.0336783262775,1882
11.034158740172,1923
11.0344697720784,1961
11.0346114219967,2035
11.0346583079275,2031
11.0348554219853,2032
11.0352219180313,2082
11.0357577960653,2157
11.0364630560874,2201
11.0373376980976,2226
11.038381722096,2286
11.0395951280823,2246
11.0409779160568,2231
11.0425300860194,2230
11.0442516379701,2182
11.0461425719088,2227
11.0482028878357,2246
11.0504325857506,2228
11.0528316656537,2217
11.0554001275448,2219
11.058137971424,2228
11.0610451972913,2204
11.0641218051467,2269
11.0673677949902,2260
11.0707831668217,2259
11.0743679206414,2263
11.0781220564491,2195
11.082045574245,2197
11.0861384740289,2165
11.0904007558009,2193
11.0948324195611,2107
11.0994334653093,2162
11.1042038930456,2096
11.1091437027699,2076
11.1142528944824,2074
11.119531468183,2075
11.1249794238716,2055
11.1305967615484,2090
11.1363834812132,2121
11.1423395828661,2040
11.1484650665072,2065
11.1547599321363,2064
11.1612241797535,2058
11.1678578093588,2090
11.1746608209521,2094
11.1816332145336,2150
11.1887749901032,2128
11.1960861476608,2125
11.2035666872066,2154
11.2112166087404,2137
11.2190359122623,2173
11.2270245977723,2169
11.2351826652704,2202
11.2435101147566,2173
11.2520069462309,2174
11.2606731596933,2154
11.2695087551437,2138
11.2785137325823,2155
11.2876880920089,2172
11.2970318334237,2158
11.3065449568265,2148
11.3162274622174,2173
11.3260793495964,2149
11.3361006189635,2196
11.3462912703187,2169
11.356651303662,2183
11.3671807189933,2172
11.3778795163128,2151
11.3887476956204,2173
11.399785256916,2178
11.4109922001997,2129
11.4223685254715,2174
11.4339142327314,2158
11.4456293219794,2182
11.4575137932155,2179
11.4695676464397,2166
11.481790881652,2130
11.4941834988524,2172
11.5067454980408,2221
11.5194768792173,2159
11.532377642382,2200
11.5454477875347,2179
11.5586873146755,2152
11.5720962238044,2180
11.5856745149214,2209
11.5994221880265,2174
11.6133392431197,2197
11.6274256802009,2152
11.6416814992703,2171
11.6561067003277,2136
11.6707012833733,2123
11.6854652484069,2176
11.7003985954286,2137
11.7155013244384,2108
11.7307734354363,2162
11.7462149284223,2113
11.7618258033964,2097
11.7776060603586,2105
11.7935556993088,2170
11.8096747202472,2129
11.8259631231736,2149
11.8424209080881,2112
11.8590480749908,2119
11.8758446238815,2108
11.8928105547603,2110
11.9099458676272,2125
11.9272505624822,2135
11.9447246393252,2110
11.9623680981564,2174
11.9801809389756,2139
11.998163161783,2105
12.0163147665784,2096
12.0346357533619,2129
12.0531261221336,2158
12.0717858728933,2172
12.0906150056411,2141
12.109613520377,2130
12.1287814171009,2127
12.148118695813,2186
12.1676253565132,2181
12.1873013992014,2177
12.2071468238777,2198
12.2271616305422,2204
12.2473458191947,2163
12.2676993898353,2179
12.288222342464,2183
12.3089146770808,2184
12.3297763936857,2211
12.3508074922786,2166
12.3720079728597,2179
12.3933778354288,2153
12.4149170799861,2212
12.4366257065314,2126
12.4585037150648,2155
12.4805511055864,2196
12.502767878096,2154
12.5251540325937,2165
12.5477095690794,2160
12.5704344875533,2140
12.5933287880153,2159
12.6163924704653,2109
12.6396255349035,2175
12.6630279813297,2177
12.686599809744,2161
12.7103410201465,2166
12.734251612537,2150
12.7583315869156,2153
12.7825809432823,2138
12.806999681637,2180
12.8315878019799,2127
12.8563453043109,2121
12.8812721886299,2140
12.9063684549371,2176
12.9316341032323,2142
12.9570691335156,2146
12.982673545787,2159
13.0084473400465,2189
13.0343905162941,2189
13.0605030745298,2155
13.0867850147536,2169
13.1132363369654,2199
13.1398570411654,2186
13.1666471273534,2187
13.1936065955296,2176
13.2207354456938,2193
13.2480336778461,2162
13.2755012919865,2166
13.303138288115,2178
13.3309446662316,2170
13.3589204263363,2155
13.387065568429,2153
13.4153800925099,2137
13.4438639985788,2180
13.4725172866359,2124
13.501339956681,2170
13.5303320087142,2137
13.5594934427355,2150
13.5888242587449,2114
13.6183244567424,2126
13.647994036728,2121
13.6778329987017,2096
13.7078413426634,2146
13.7380190686133,2110
13.7683661765512,2107
13.7988826664773,2109
13.8295685383914,2125
13.8604237922936,2126
13.8914484281839,2102
13.9226424460623,2128
13.9540058459288,2144
13.9855386277833,2157
14.017240791626,2136
14.0491123374568,2145
14.0811532652756,2189
14.1133635750826,2147
14.1457432668776,2154
14.1782923406607,2219
14.2110107964319,2153
14.2438986341912,2194
14.2769558539386,2153
14.3101824556741,2190
14.3435784393976,2220
14.3771438051093,2163
14.410878552809,2216
14.4447826824969,2215
14.4788561941728,2197
14.5130990878368,2173
14.5475113634889,2182
14.5820930211291,2166
14.6168440607574,2187
14.6517644823738,2214
14.6868542859783,2178
14.7221134715709,2132
14.7575420391515,2202
14.7931399887202,2173
14.8289073202771,2139
14.864844033822,2121
14.900950129355,2148
14.9372256068761,2138
14.9736704663853,2114
15.0102847078826,2118
15.047068331368,2165
15.0840213368415,2122
15.121143724303,2126
15.1584354937527,2145
15.1958966451904,2133
15.2335271786162,2103
15.2713270940301,2141
15.3092963914321,2138
15.3474350708222,2170
15.3857431322004,2116
15.4242205755667,2136
15.4628674009211,2153
15.5016836082635,2174
15.5406691975941,2154
15.5798241689127,2125
15.6191485222195,2210
15.6586422575143,2191
15.6983053747972,2182
15.7381378740682,2144
15.7781397553273,2174
15.8183110185745,2174
15.8586516638098,2162
15.8991616910331,2178
15.9398411002446,2187
15.9806898914441,2141
16.0217080646318,2195
16.0628956198075,2186
16.1042525569713,2150
16.1457788761232,2146
16.1874745772632,2168
16.2293396603913,2171
16.2713741255075,2136
16.3135779726117,2127
16.3559512017041,2197
16.3984938127846,2121
16.4412058058531,2151
16.4840871809097,2149
16.5271379379544,2138
16.5703580769873,2158
16.6137475980082,2166
16.6573065010171,2138
16.7010347860142,2134
16.7449324529994,2142
16.7889995019727,2159
16.833235932934,2185
16.8776417458835,2153
16.922216940821,2139
16.9669615177466,2153
17.0118754766603,2184
17.0569588175621,2162
17.102211540452,2154
17.14763364533,2150
17.1932251321961,2165
17.2389860010503,2210
17.2849162518925,2133
17.3310158847229,2148
17.3772848995413,2185
17.4237232963478,2141
17.4703310751424,2165
17.5171082359252,2175
17.564054778696,2144
17.6111707034548,2189
17.6584560102018,2188
17.7059106989369,2161
17.75353476966,2133
17.8013282223713,2142
17.8492910570706,2169
17.8974232737581,2154
17.9457248724336,2182
17.9941958530972,2137
18.0428362157489,2129
18.0916459603887,2164
18.1406250870166,2141
18.1897735956326,2177
18.2390914862366,2092
18.2885787588288,2147
18.338235413409,2156
18.3880614499774,2144
18.4380568685338,2140
18.4882216690783,2155
18.5385558516109,2164
18.5890594161316,2165
18.6397323626404,2126
18.6905746911373,2170
18.7415864016222,2186
18.7927674940953,2155
18.8441179685564,2160
18.8956378250057,2135
18.947327063443,2166
18.9991856838684,2172
19.0512136862819,2160
19.1034110706835,2154
19.1557778370732,2171
19.208313985451,2188
19.2610195158169,2146
19.3138944281709,2155
19.3669387225129,2158
19.4201523988431,2166
19.4735354571613,2133
19.5270878974676,2188
19.580809719762,2143
19.6347009240445,2176
19.6887615103151,2203
19.7429914785738,2132
19.7973908288206,2161
19.8519595610554,2149
19.9066976752784,2136
19.9616051714894,2147
20.0166820496886,2172
20.0719283098758,2170
20.1273439520511,2109
20.1829289762145,2188
20.238683382366,2122
20.2946071705056,2154
20.3507003406333,2178
20.4069628927491,2165
20.4633948268529,2129
20.5199961429449,2186
20.5767668410249,2156
20.6337069210931,2148
20.6908163831493,2174
20.7480952271936,2169
20.805543453226,2123
20.8631610612465,2155
20.9209480512551,2187
20.9789044232518,2184
21.0370301772365,2131
21.0953253132094,2200
21.1537898311703,2134
21.2124237311193,2153
21.2712270130565,2149
21.3301996769817,2179
21.389341722895,2141
21.4486531507964,2160
21.5081339606859,2146
21.5677841525635,2166
21.6276037264291,2179
21.6875926822829,2155
21.7477510201247,2150
21.8080787399547,2173
21.8685758417727,2160
21.9292423255788,2132
21.990078191373,2159
22.0510834391553,2133
22.1122580689257,2187
22.1736020806842,2152
22.2351154744308,2118
22.2967982501654,2169
22.3586504078882,2138
22.420671947599,2159
22.482862869298,2159
22.545223172985,2158
22.6077528586601,2135
22.6704519263233,2168
22.7333203759746,2151
22.796358207614,2171
22.8595654212415,2171
22.922942016857,2128
22.9864879944607,2161
23.0502033540524,2176
23.1140880956323,2145
23.1781422192002,2163
23.2423657247562,2159
23.3067586123003,2181
23.3713208818325,2185
23.4360525333528,2152
23.5009535668612,2151
23.5660239823577,2171
23.6312637798422,2172
23.6966729593149,2194
23.7622515207756,2167
23.8279994642244,2189
23.8939167896614,2178
23.9600034970864,2197
24.0262595864995,2136
24.0926850579007,2194
24.1592799112899,2178
24.2260441466673,2192
24.2929777640328,2242
24.3600807633863,2249
24.427353144728,2240
24.4947949080577,2265
24.5624060533755,2231
24.6301865806815,2255
24.6981364899755,2345
24.7662557812576,2464
24.8345444545277,2728
24.903002509786,3035
24.9716299470324,3358
25.0404267662669,3671
25.1093929674894,3807
25.1785285507,3873
25.2478335158988,3839
25.3173078630856,3737
25.3869515922605,3535
25.4567647034235,3388
25.5267471965746,3179
25.5968990717138,3042
25.667220328841,2924
25.7377109679564,2780
25.8083709890598,2683
25.8792003921514,2621
25.950199177231,2556
26.0213673442988,2436
26.0927048933546,2427
26.1642118243985,2433
26.2358881374305,2356
26.3077338324505,2354
26.3797489094587,2283
26.451933368455,2254
26.5242872094393,2262
26.5968104324118,2273
26.6695030373723,2238
26.742365024321,2249
26.8153963932577,2232
