"M.Z","Intensity"
10.8114252413468,2169
10.8200359906697,2129
10.8284773580044,2110
10.8367493433511,2020
10.8448519467097,2057
10.8527851680802,2083
10.8605490074625,2038
10.8681434648568,2002
10.8755685402631,2029
10.8828242336812,2042
10.8899105451112,2062
10.8968274745532,2131
10.903575022007,2000
10.9101531874728,1962
10.9165619709504,1999
10.92280137244,1900
10.9288713919415,1862
10.9347720294549,1983
10.9405032849802,1864
10.9460651585174,1967
10.9514576500666,2061
10.9566807596276,2289
10.9617344872005,2299
10.9666188327854,2419
10.9713337963822,2386
10.9758793779908,2355
10.9802555776114,2396
10.9844623952439,2282
10.9884998308883,2449
10.9923678845447,2213
10.9960665562129,2167
10.999595845893,2048
11.0029557535851,2058
11.006146279289,2045
11.0091674230049,2105
11.0120191847326,2198
11.0147015644723,2241
11.0172145622239,2311
11.0195581779874,2250
11.0217324117628,2237
11.0237372635501,2260
11.0255727333494,2198
11.0272388211605,2259
11.0287355269836,2143
11.0300628508185,2077
11.0312207926654,2060
11.0322093525242,1928
11.0330285303949,1891
11.0336783262775,1882
11.034158740172,1953
11.0344697720784,1959
11.0346114219967,1950
11.0346583079275,1981
11.0348554219853,2017
11.0352219180313,2066
11.0357577960653,2115
11.0364630560874,2183
11.0373376980976,2168
11.038381722096,2222
11.0395951280823,2174
11.0409779160568,2193
11.0425300860194,2163
11.0442516379701,2208
11.0461425719088,2192
11.0482028878357,2196
11.0504325857506,2199
11.0528316656537,2217
11.0554001275448,2145
11.058137971424,2219
11.0610451972913,2223
11.0641218051467,2254
11.0673677949902,2230
11.0707831668217,2300
11.0743679206414,2211
11.0781220564491,2288
11.082045574245,2218
11.0861384740289,2165
11.0904007558009,2184
11.0948324195611,2182
11.0994334653093,2125
11.1042038930456,2127
11.1091437027699,2071
11.1142528944824,2071
11.119531468183,2056
11.1249794238716,2059
11.1305967615484,2055
11.1363834812132,2043
11.1423395828661,2029
11.1484650665072,2023
11.1547599321363,1992
11.1612241797535,2005
11.1678578093588,2010
11.1746608209521,2033
11.1816332145336,2064
11.1887749901032,2047
11.1960861476608,2076
11.2035666872066,2084
11.2112166087404,2093
11.2190359122623,2085
11.2270245977723,2167
11.2351826652704,2165
11.2435101147566,2150
11.2520069462309,2157
11.2606731596933,2166
11.2695087551437,2137
11.2785137325823,2212
11.2876880920089,2181
11.2970318334237,2193
11.3065449568265,2209
11.3162274622174,2203
11.3260793495964,2169
11.3361006189635,2191
11.3462912703187,2235
11.356651303662,2210
11.3671807189933,2159
11.3778795163128,2173
11.3887476956204,2146
11.399785256916,2114
11.4109922001997,2159
11.4223685254715,2142
11.4339142327314,2132
11.4456293219794,2133
11.4575137932155,2106
11.4695676464397,2116
11.481790881652,2104
11.4941834988524,2121
11.5067454980408,2137
11.5194768792173,2113
11.532377642382,2185
11.5454477875347,2125
11.5586873146755,2137
11.5720962238044,2159
11.5856745149214,2127
11.5994221880265,2124
11.6133392431197,2189
11.6274256802009,2145
11.6416814992703,2127
11.6561067003277,2127
11.6707012833733,2153
11.6854652484069,2122
11.7003985954286,2109
11.7155013244384,2146
11.7307734354363,2104
11.7462149284223,2106
11.7618258033964,2125
11.7776060603586,2111
11.7935556993088,2079
11.8096747202472,2143
11.8259631231736,2103
11.8424209080881,2122
11.8590480749908,2116
11.8758446238815,2122
11.8928105547603,2108
11.9099458676272,2135
11.9272505624822,2082
11.9447246393252,2141
11.9623680981564,2080
11.9801809389756,2136
11.998163161783,2092
12.0163147665784,2126
12.0346357533619,2120
12.0531261221336,2146
12.0717858728933,2176
12.0906150056411,2098
12.109613520377,2119
12.1287814171009,2146
12.148118695813,2145
12.1676253565132,2162
12.1873013992014,2151
12.2071468238777,2158
12.2271616305422,2146
12.2473458191947,2168
12.2676993898353,2148
12.288222342464,2191
12.3089146770808,2141
12.3297763936857,2158
12.3508074922786,2170
12.3720079728597,2124
12.3933778354288,2140
12.4149170799861,2166
12.4366257065314,2141
12.4585037150648,2149
12.4805511055864,2106
12.502767878096,2176
12.5251540325937,2140
12.5477095690794,2096
12.5704344875533,2141
12.5933287880153,2132
12.6163924704653,2167
12.6396255349035,2107
12.6630279813297,2140
12.686599809744,2158
12.7103410201465,2184
12.734251612537,2142
12.7583315869156,2160
12.7825809432823,2171
12.806999681637,2084
12.8315878019799,2119
12.8563453043109,2157
12.8812721886299,2138
12.9063684549371,2129
12.9316341032323,2128
12.9570691335156,2144
12.982673545787,2142
13.0084473400465,2161
13.0343905162941,2159
13.0605030745298,2154
13.0867850147536,2149
13.1132363369654,2186
13.1398570411654,2163
13.1666471273534,2167
13.1936065955296,2166
13.2207354456938,2132
13.2480336778461,2196
13.2755012919865,2099
13.303138288115,2184
