"M.Z","Intensity"
10.8114252413468,2185
10.8200359906697,2122
10.8284773580044,2119
10.8367493433511,2035
10.8448519467097,2124
10.8527851680802,2068
10.8605490074625,2041
10.8681434648568,2013
10.8755685402631,2053
10.8828242336812,2064
10.8899105451112,2087
10.8968274745532,2134
10.903575022007,2020
10.9101531874728,1984
10.9165619709504,2026
10.92280137244,1922
10.9288713919415,1927
10.9347720294549,1973
10.9405032849802,1891
10.9460651585174,1955
10.9514576500666,2088
10.9566807596276,2298
10.9617344872005,2300
10.9666188327854,2391
10.9713337963822,2424
10.9758793779908,2370
10.9802555776114,2436
10.9844623952439,2306
10.9884998308883,2463
10.9923678845447,2247
10.9960665562129,2173
10.999595845893,2094
11.0029557535851,2048
11.006146279289,2069
11.0091674230049,2128
11.0120191847326,2224
11.0147015644723,2215
11.0172145622239,2309
11.0195581779874,2217
11.0217324117628,2263
11.0237372635501,2301
11.0255727333494,2203
11.0272388211605,2242
11.0287355269836,2139
11.0300628508185,2079
11.0312207926654,2025
11.0322093525242,1944
11.0330285303949,1950
11.0336783262775,1913
11.034158740172,1917
11.0344697720784,1964
11.0346114219967,2019
11.0346583079275,1982
11.0348554219853,2065
11.0352219180313,2078
11.0357577960653,2176
11.0364630560874,2191
11.0373376980976,2280
11.038381722096,2231
11.0395951280823,2253
11.0409779160568,2193
11.0425300860194,2229
11.0442516379701,2206
11.0461425719088,2216
11.0482028878357,2220
11.0504325857506,2225
11.0528316656537,2230
11.0554001275448,2196
11.058137971424,2199
11.0610451972913,2235
11.0641218051467,2224
11.0673677949902,2269
11.0707831668217,2263
11.0743679206414,2261
11.0781220564491,2195
11.082045574245,2162
11.0861384740289,2165
11.0904007558009,2172
11.0948324195611,2165
11.0994334653093,2157
11.1042038930456,2082
11.1091437027699,2064
11.1142528944824,2068
11.119531468183,2096
11.1249794238716,2071
11.1305967615484,2095
11.1363834812132,2063
11.1423395828661,2069
11.1484650665072,2076
11.1547599321363,2033
11.1612241797535,2051
11.1678578093588,2116
11.1746608209521,2091
11.1816332145336,2138
11.1887749901032,2127
11.1960861476608,2126
11.2035666872066,2143
11.2112166087404,2138
11.2190359122623,2198
11.2270245977723,2147
11.2351826652704,2199
11.2435101147566,2170
11.2520069462309,2162
11.2606731596933,2121
11.2695087551437,2179
11.2785137325823,2170
11.2876880920089,2181
11.2970318334237,2157
11.3065449568265,2152
11.3162274622174,2172
11.3260793495964,2131
11.3361006189635,2177
11.3462912703187,2172
11.356651303662,2178
11.3671807189933,2176
11.3778795163128,2159
11.3887476956204,2170
11.399785256916,2120
11.4109922001997,2163
11.4223685254715,2200
11.4339142327314,2190
11.4456293219794,2140
11.4575137932155,2129
11.4695676464397,2185
11.481790881652,2158
11.4941834988524,2191
11.5067454980408,2160
11.5194768792173,2168
11.532377642382,2197
11.5454477875347,2164
11.5586873146755,2189
11.5720962238044,2188
11.5856745149214,2191
11.5994221880265,2154
11.6133392431197,2164
11.6274256802009,2181
11.6416814992703,2142
11.6561067003277,2158
11.6707012833733,2109
11.6854652484069,2134
11.7003985954286,2169
11.7155013244384,2130
11.7307734354363,2119
11.7462149284223,2116
11.7618258033964,2140
11.7776060603586,2130
11.7935556993088,2116
11.8096747202472,2100
11.8259631231736,2156
11.8424209080881,2118
11.8590480749908,2126
11.8758446238815,2117
11.8928105547603,2137
11.9099458676272,2147
11.9272505624822,2082
11.9447246393252,2163
11.9623680981564,2109
11.9801809389756,2142
11.998163161783,2133
12.0163147665784,2115
12.0346357533619,2109
12.0531261221336,2123
12.0717858728933,2185
12.0906150056411,2158
12.109613520377,2147
12.1287814171009,2146
12.148118695813,2140
12.1676253565132,2202
12.1873013992014,2193
12.2071468238777,2155
12.2271616305422,2157
12.2473458191947,2239
12.2676993898353,2161
12.288222342464,2188
12.3089146770808,2182
12.3297763936857,2217
12.3508074922786,2181
12.3720079728597,2188
12.3933778354288,2159
12.4149170799861,2161
12.4366257065314,2173
12.4585037150648,2189
12.4805511055864,2144
12.502767878096,2160
12.5251540325937,2148
12.5477095690794,2144
12.5704344875533,2180
12.5933287880153,2142
12.6163924704653,2144
12.6396255349035,2169
12.6630279813297,2194
12.686599809744,2161
12.7103410201465,2172
12.734251612537,2195
12.7583315869156,2184
12.7825809432823,2146
12.806999681637,2131
12.8315878019799,2128
12.8563453043109,2188
12.8812721886299,2161
12.9063684549371,2127
12.9316341032323,2171
12.9570691335156,2157
12.982673545787,2168
13.0084473400465,2157
13.0343905162941,2198
13.0605030745298,2162
13.0867850147536,2157
13.1132363369654,2208
13.1398570411654,2168
13.1666471273534,2208
13.1936065955296,2187
13.2207354456938,2186
13.2480336778461,2171
13.2755012919865,2177
13.303138288115,2200
13.3309446662316,2159
