"M.Z","Intensity"
10.8114252413468,2192
10.8200359906697,2158
10.8284773580044,2142
10.8367493433511,2073
10.8448519467097,2101
10.8527851680802,2072
10.8605490074625,2052
10.8681434648568,2033
10.8755685402631,2006
10.8828242336812,2072
10.8899105451112,2081
10.8968274745532,2152
10.903575022007,2035
10.9101531874728,1963
10.9165619709504,1924
10.92280137244,1994
10.9288713919415,1906
10.9347720294549,1951
10.9405032849802,1882
10.9460651585174,1989
10.9514576500666,2090
10.9566807596276,2270
10.9617344872005,2301
10.9666188327854,2415
10.9713337963822,2412
10.9758793779908,2358
10.9802555776114,2475
10.9844623952439,2315
10.9884998308883,2402
10.9923678845447,2282
10.9960665562129,2220
10.999595845893,2043
11.0029557535851,2027
11.006146279289,2066
11.0091674230049,2143
11.0120191847326,2184
11.0147015644723,2198
11.0172145622239,2340
11.0195581779874,2220
11.0217324117628,2260
11.0237372635501,2281
11.0255727333494,2230
11.0272388211605,2205
11.0287355269836,2170
11.0300628508185,2100
11.0312207926654,2022
11.0322093525242,1940
11.0330285303949,1913
11.0336783262775,1866
11.034158740172,1929
11.0344697720784,1974
11.0346114219967,2002
11.0346583079275,1990
11.0348554219853,2075
11.0352219180313,2093
11.0357577960653,2140
11.0364630560874,2183
11.0373376980976,2261
11.038381722096,2262
11.0395951280823,2261
11.0409779160568,2227
11.0425300860194,2184
11.0442516379701,2179
11.0461425719088,2239
11.0482028878357,2240
11.0504325857506,2228
11.0528316656537,2228
11.0554001275448,2208
11.058137971424,2183
11.0610451972913,2229
11.0641218051467,2266
11.0673677949902,2247
11.0707831668217,2266
11.0743679206414,2225
11.0781220564491,2188
11.082045574245,2209
11.0861384740289,2156
11.0904007558009,2147
11.0948324195611,2161
11.0994334653093,2162
11.1042038930456,2080
11.1091437027699,2051
11.1142528944824,2095
11.119531468183,2060
11.1249794238716,2061
11.1305967615484,2133
11.1363834812132,2073
11.1423395828661,2045
11.1484650665072,2033
11.1547599321363,2107
11.1612241797535,2042
11.1678578093588,2090
11.1746608209521,2100
11.1816332145336,2129
11.1887749901032,2127
11.1960861476608,2114
11.2035666872066,2115
11.2112166087404,2159
11.2190359122623,2179
11.2270245977723,2173
11.2351826652704,2170
11.2435101147566,2152
11.2520069462309,2174
11.2606731596933,2150
11.2695087551437,2149
11.2785137325823,2196
11.2876880920089,2153
11.2970318334237,2166
11.3065449568265,2173
11.3162274622174,2132
11.3260793495964,2176
11.3361006189635,2120
11.3462912703187,2208
11.356651303662,2188
11.3671807189933,2171
11.3778795163128,2152
11.3887476956204,2145
11.399785256916,2125
11.4109922001997,2150
11.4223685254715,2195
11.4339142327314,2146
11.4456293219794,2146
11.4575137932155,2194
11.4695676464397,2135
11.481790881652,2185
11.4941834988524,2163
11.5067454980408,2196
11.5194768792173,2188
11.532377642382,2191
11.5454477875347,2151
11.5586873146755,2183
11.5720962238044,2180
11.5856745149214,2165
