"M.Z","Intensity"
10.8114252413468,2171
10.8200359906697,2157
10.8284773580044,2120
10.8367493433511,2013
10.8448519467097,2118
10.8527851680802,2050
10.8605490074625,2072
10.8681434648568,1993
10.8755685402631,2060
10.8828242336812,2082
10.8899105451112,2049
10.8968274745532,2147
10.903575022007,2025
10.9101531874728,1996
10.9165619709504,1988
10.92280137244,1945
10.9288713919415,1925
10.9347720294549,1948
10.9405032849802,1887
10.9460651585174,1996
10.9514576500666,2065
10.9566807596276,2282
10.9617344872005,2356
10.9666188327854,2424
10.9713337963822,2398
10.9758793779908,2373
10.9802555776114,2436
10.9844623952439,2329
10.9884998308883,2443
10.9923678845447,2250
10.9960665562129,2156
10.999595845893,2090
11.0029557535851,2067
11.006146279289,2073
11.0091674230049,2093
11.0120191847326,2225
11.0147015644723,2197
11.0172145622239,2322
11.0195581779874,2244
11.0217324117628,2218
11.0237372635501,2328
11.0255727333494,2211
11.0272388211605,2249
11.0287355269836,2150
11.0300628508185,2081
11.0312207926654,2021
11.0322093525242,1941
11.0330285303949,1872
11.0336783262775,1912
11.034158740172,1954
11.0344697720784,1950
11.0346114219967,2005
11.0346583079275,2027
11.0348554219853,2084
11.0352219180313,2044
11.0357577960653,2150
11.0364630560874,2248
11.0373376980976,2228
11.038381722096,2235
11.0395951280823,2276
11.0409779160568,2207
11.0425300860194,2212
11.0442516379701,2214
11.0461425719088,2215
11.0482028878357,2219
11.0504325857506,2254
11.0528316656537,2189
11.0554001275448,2203
11.058137971424,2192
11.0610451972913,2237
11.0641218051467,2258
11.0673677949902,2264
11.0707831668217,2244
11.0743679206414,2246
11.0781220564491,2195
11.082045574245,2167
11.0861384740289,2165
11.0904007558009,2149
11.0948324195611,2185
11.0994334653093,2130
11.1042038930456,2102
11.1091437027699,2057
11.1142528944824,2071
11.119531468183,2072
11.1249794238716,2097
11.1305967615484,2080
11.1363834812132,2082
11.1423395828661,2044
11.1484650665072,2051
11.1547599321363,2070
11.1612241797535,2063
11.1678578093588,2065
11.1746608209521,2125
11.1816332145336,2139
11.1887749901032,2098
11.1960861476608,2149
11.2035666872066,2126
11.2112166087404,2186
11.2190359122623,2150
11.2270245977723,2153
11.2351826652704,2211
11.2435101147566,2185
11.2520069462309,2111
11.2606731596933,2151
11.2695087551437,2159
11.2785137325823,2166
11.2876880920089,2176
11.2970318334237,2160
11.3065449568265,2168
11.3162274622174,2130
11.3260793495964,2159
11.3361006189635,2169
11.3462912703187,2175
11.356651303662,2187
11.3671807189933,2175
11.3778795163128,2154
11.3887476956204,2153
11.399785256916,2146
11.4109922001997,2180
11.4223685254715,2140
11.4339142327314,2166
11.4456293219794,2177
11.4575137932155,2168
11.4695676464397,2176
11.481790881652,2170
11.4941834988524,2171
11.5067454980408,2197
11.5194768792173,2185
11.532377642382,2171
11.5454477875347,2176
11.5586873146755,2178
11.5720962238044,2177
11.5856745149214,2166
11.5994221880265,2189
11.6133392431197,2184
11.6274256802009,2118
11.6416814992703,2167
11.6561067003277,2131
11.6707012833733,2137
11.6854652484069,2175
11.7003985954286,2128
11.7155013244384,2135
11.7307734354363,2102
11.7462149284223,2138
11.7618258033964,2134
11.7776060603586,2122
11.7935556993088,2084
11.8096747202472,2157
11.8259631231736,2105
11.8424209080881,2149
11.8590480749908,2106
11.8758446238815,2094
11.8928105547603,2100
11.9099458676272,2159
11.9272505624822,2145
11.9447246393252,2107
11.9623680981564,2154
11.9801809389756,2090
11.998163161783,2095
12.0163147665784,2157
12.0346357533619,2145
12.0531261221336,2153
12.0717858728933,2171
12.0906150056411,2131
12.109613520377,2139
12.1287814171009,2179
12.148118695813,2136
12.1676253565132,2181
12.1873013992014,2197
12.2071468238777,2185
12.2271616305422,2157
12.2473458191947,2187
12.2676993898353,2175
12.288222342464,2207
12.3089146770808,2181
12.3297763936857,2195
12.3508074922786,2151
12.3720079728597,2178
12.3933778354288,2196
12.4149170799861,2181
12.4366257065314,2146
12.4585037150648,2157
12.4805511055864,2171
12.502767878096,2153
12.5251540325937,2176
12.5477095690794,2148
12.5704344875533,2126
12.5933287880153,2175
12.6163924704653,2154
12.6396255349035,2136
12.6630279813297,2171
12.686599809744,2226
12.7103410201465,2154
12.734251612537,2168
12.7583315869156,2156
12.7825809432823,2197
12.806999681637,2133
12.8315878019799,2145
12.8563453043109,2158
12.8812721886299,2163
12.9063684549371,2128
12.9316341032323,2160
12.9570691335156,2150
12.982673545787,2178
13.0084473400465,2173
13.0343905162941,2164
13.0605030745298,2179
13.0867850147536,2215
13.1132363369654,2155
13.1398570411654,2162
13.1666471273534,2192
13.1936065955296,2203
13.2207354456938,2182
13.2480336778461,2163
13.2755012919865,2167
13.303138288115,2160
13.3309446662316,2152
13.3589204263363,2170
13.387065568429,2173
13.4153800925099,2170
13.4438639985788,2140
13.4725172866359,2138
13.501339956681,2141
13.5303320087142,2136
13.5594934427355,2120
13.5888242587449,2146
13.6183244567424,2146
13.647994036728,2063
13.6778329987017,2132
13.7078413426634,2123
13.7380190686133,2102
13.7683661765512,2132
13.7988826664773,2125
13.8295685383914,2108
13.8604237922936,2140
13.8914484281839,2117
