"M.Z","Intensity"
10.8114252413468,2184
10.8200359906697,2163
10.8284773580044,2091
10.8367493433511,2083
10.8448519467097,2073
10.8527851680802,2100
10.8605490074625,2069
10.8681434648568,2023
10.8755685402631,2033
10.8828242336812,2049
10.8899105451112,2083
10.8968274745532,2161
10.903575022007,2064
10.9101531874728,1946
10.9165619709504,1987
10.92280137244,1946
10.9288713919415,1922
10.9347720294549,1992
10.9405032849802,1875
10.9460651585174,1965
10.9514576500666,2083
10.9566807596276,2282
10.9617344872005,2301
10.9666188327854,2449
10.9713337963822,2408
10.9758793779908,2371
10.9802555776114,2444
10.9844623952439,2331
10.9884998308883,2412
10.9923678845447,2282
10.9960665562129,2164
10.999595845893,2063
11.0029557535851,2042
11.006146279289,2075
11.0091674230049,2094
11.0120191847326,2233
11.0147015644723,2207
11.0172145622239,2338
11.0195581779874,2256
11.0217324117628,2236
11.0237372635501,2312
11.0255727333494,2212
11.0272388211605,2203
11.0287355269836,2159
11.0300628508185,2085
11.0312207926654,2054
11.0322093525242,1929
11.0330285303949,1917
11.0336783262775,1889
11.034158740172,1901
11.0344697720784,1968
11.0346114219967,2001
11.0346583079275,2027
11.0348554219853,2040
11.0352219180313,2086
11.0357577960653,2172
11.0364630560874,2207
11.0373376980976,2237
11.038381722096,2269
11.0395951280823,2225
11.0409779160568,2221
11.0425300860194,2201
11.0442516379701,2207
11.0461425719088,2244
11.0482028878357,2234
11.0504325857506,2220
11.0528316656537,2224
11.0554001275448,2191
11.058137971424,2248
11.0610451972913,2206
11.0641218051467,2236
11.0673677949902,2261
11.0707831668217,2274
11.0743679206414,2221
11.0781220564491,2222
11.082045574245,2167
11.0861384740289,2158
11.0904007558009,2187
11.0948324195611,2119
11.0994334653093,2154
11.1042038930456,2089
11.1091437027699,2076
11.1142528944824,2061
11.119531468183,2059
11.1249794238716,2088
11.1305967615484,2088
11.1363834812132,2061
11.1423395828661,2077
11.1484650665072,2078
11.1547599321363,2047
11.1612241797535,2066
11.1678578093588,2095
11.1746608209521,2124
11.1816332145336,2114
11.1887749901032,2099
11.1960861476608,2140
11.2035666872066,2160
11.2112166087404,2136
11.2190359122623,2167
11.2270245977723,2202
11.2351826652704,2175
11.2435101147566,2153
11.2520069462309,2180
11.2606731596933,2195
11.2695087551437,2113
11.2785137325823,2162
11.2876880920089,2193
11.2970318334237,2153
11.3065449568265,2151
11.3162274622174,2148
11.3260793495964,2125
11.3361006189635,2201
11.3462912703187,2171
11.356651303662,2167
11.3671807189933,2192
11.3778795163128,2161
11.3887476956204,2126
11.399785256916,2163
