"M.Z","Intensity"
10.8114252413468,2188
10.8200359906697,2193
10.8284773580044,2110
10.8367493433511,2062
10.8448519467097,2105
10.8527851680802,2081
10.8605490074625,2033
10.8681434648568,2039
10.8755685402631,2026
10.8828242336812,2048
10.8899105451112,2044
10.8968274745532,2138
10.903575022007,2028
10.9101531874728,1973
10.9165619709504,1997
10.92280137244,1938
10.9288713919415,1937
10.9347720294549,1989
10.9405032849802,1873
10.9460651585174,1931
10.9514576500666,2084
10.9566807596276,2309
10.9617344872005,2297
10.9666188327854,2400
10.9713337963822,2437
10.9758793779908,2335
10.9802555776114,2433
10.9844623952439,2367
10.9884998308883,2397
10.9923678845447,2286
10.9960665562129,2176
10.999595845893,2069
11.0029557535851,2068
11.006146279289,2061
11.0091674230049,2107
11.0120191847326,2203
11.0147015644723,2218
11.0172145622239,2303
11.0195581779874,2220
11.0217324117628,2273
11.0237372635501,2301
11.0255727333494,2178
11.0272388211605,2259
11.0287355269836,2137
11.0300628508185,2108
11.0312207926654,2026
11.0322093525242,1932
11.0330285303949,1907
11.0336783262775,1899
11.034158740172,1912
11.0344697720784,1950
11.0346114219967,1984
11.0346583079275,2023
11.0348554219853,2072
11.0352219180313,2052
11.0357577960653,2169
11.0364630560874,2168
11.0373376980976,2246
11.038381722096,2236
11.0395951280823,2322
11.0409779160568,2181
11.0425300860194,2189
11.0442516379701,2200
11.0461425719088,2238
11.0482028878357,2228
11.0504325857506,2212
11.0528316656537,2207
11.0554001275448,2215
11.058137971424,2203
11.0610451972913,2189
11.0641218051467,2235
11.0673677949902,2289
11.0707831668217,2259
11.0743679206414,2237
11.0781220564491,2181
11.082045574245,2194
11.0861384740289,2140
11.0904007558009,2168
11.0948324195611,2181
11.0994334653093,2112
11.1042038930456,2125
11.1091437027699,2063
11.1142528944824,2035
11.119531468183,2069
11.1249794238716,2081
11.1305967615484,2104
11.1363834812132,2072
11.1423395828661,2055
11.1484650665072,2037
11.1547599321363,2060
11.1612241797535,2060
11.1678578093588,2099
11.1746608209521,2105
11.1816332145336,2114
11.1887749901032,2139
11.1960861476608,2135
11.2035666872066,2080
11.2112166087404,2155
11.2190359122623,2205
11.2270245977723,2172
11.2351826652704,2150
11.2435101147566,2186
11.2520069462309,2138
11.2606731596933,2151
11.2695087551437,2164
11.2785137325823,2154
11.2876880920089,2135
11.2970318334237,2206
11.3065449568265,2139
11.3162274622174,2138
11.3260793495964,2143
11.3361006189635,2169
11.3462912703187,2199
11.356651303662,2157
11.3671807189933,2175
11.3778795163128,2144
11.3887476956204,2151
11.399785256916,2162
11.4109922001997,2127
11.4223685254715,2151
11.4339142327314,2150
11.4456293219794,2172
11.4575137932155,2154
11.4695676464397,2157
11.481790881652,2185
11.4941834988524,2155
11.5067454980408,2198
11.5194768792173,2173
11.532377642382,2162
11.5454477875347,2173
11.5586873146755,2159
11.5720962238044,2200
11.5856745149214,2150
11.5994221880265,2149
11.6133392431197,2187
11.6274256802009,2151
11.6416814992703,2147
11.6561067003277,2148
11.6707012833733,2146
11.6854652484069,2161
11.7003985954286,2080
11.7155013244384,2159
11.7307734354363,2125
11.7462149284223,2116
11.7618258033964,2091
11.7776060603586,2135
11.7935556993088,2133
11.8096747202472,2121
11.8259631231736,2146
11.8424209080881,2114
11.8590480749908,2109
11.8758446238815,2087
11.8928105547603,2106
11.9099458676272,2141
11.9272505624822,2113
11.9447246393252,2140
11.9623680981564,2118
11.9801809389756,2122
11.998163161783,2124
12.0163147665784,2133
12.0346357533619,2126
12.0531261221336,2168
12.0717858728933,2146
12.0906150056411,2139
12.109613520377,2142
12.1287814171009,2183
12.148118695813,2159
12.1676253565132,2141
12.1873013992014,2188
12.2071468238777,2183
12.2271616305422,2184
12.2473458191947,2157
12.2676993898353,2160
12.288222342464,2221
12.3089146770808,2169
12.3297763936857,2192
12.3508074922786,2202
12.3720079728597,2149
12.3933778354288,2173
12.4149170799861,2166
12.4366257065314,2173
12.4585037150648,2148
12.4805511055864,2162
12.502767878096,2147
12.5251540325937,2183
12.5477095690794,2165
12.5704344875533,2149
12.5933287880153,2141
12.6163924704653,2143
12.6396255349035,2141
12.6630279813297,2187
12.686599809744,2192
12.7103410201465,2212
12.734251612537,2151
12.7583315869156,2198
12.7825809432823,2144
12.806999681637,2164
12.8315878019799,2168
12.8563453043109,2170
12.8812721886299,2114
12.9063684549371,2138
12.9316341032323,2154
12.9570691335156,2197
12.982673545787,2151
13.0084473400465,2147
13.0343905162941,2167
13.0605030745298,2182
13.0867850147536,2164
13.1132363369654,2169
13.1398570411654,2176
13.1666471273534,2151
13.1936065955296,2233
13.2207354456938,2151
13.2480336778461,2155
13.2755012919865,2183
13.303138288115,2167
13.3309446662316,2169
13.3589204263363,2183
13.387065568429,2152
13.4153800925099,2151
13.4438639985788,2147
13.4725172866359,2160
13.501339956681,2155
13.5303320087142,2145
13.5594934427355,2143
13.5888242587449,2115
13.6183244567424,2110
13.647994036728,2141
13.6778329987017,2121
13.7078413426634,2063
13.7380190686133,2149
13.7683661765512,2099
13.7988826664773,2119
13.8295685383914,2084
13.8604237922936,2123
13.8914484281839,2118
13.9226424460623,2120
13.9540058459288,2147
13.9855386277833,2149
14.017240791626,2156
14.0491123374568,2139
14.0811532652756,2149
14.1133635750826,2161
14.1457432668776,2133
14.1782923406607,2172
14.2110107964319,2209
14.2438986341912,2175
14.2769558539386,2165
14.3101824556741,2200
14.3435784393976,2165
14.3771438051093,2213
14.410878552809,2191
14.4447826824969,2188
14.4788561941728,2194
14.5130990878368,2191
14.5475113634889,2175
14.5820930211291,2178
14.6168440607574,2179
14.6517644823738,2166
14.6868542859783,2158
14.7221134715709,2199
14.7575420391515,2166
14.7931399887202,2121
14.8289073202771,2122
14.864844033822,2178
14.900950129355,2115
14.9372256068761,2138
14.9736704663853,2128
15.0102847078826,2128
15.047068331368,2127
15.0840213368415,2091
15.121143724303,2137
15.1584354937527,2153
15.1958966451904,2081
15.2335271786162,2141
15.2713270940301,2112
15.3092963914321,2131
15.3474350708222,2161
15.3857431322004,2119
15.4242205755667,2137
15.4628674009211,2131
15.5016836082635,2163
15.5406691975941,2176
15.5798241689127,2137
15.6191485222195,2150
15.6586422575143,2187
15.6983053747972,2170
15.7381378740682,2164
15.7781397553273,2172
15.8183110185745,2153
15.8586516638098,2194
15.8991616910331,2131
15.9398411002446,2148
15.9806898914441,2198
16.0217080646318,2148
16.0628956198075,2162
16.1042525569713,2174
16.1457788761232,2136
16.1874745772632,2145
16.2293396603913,2158
16.2713741255075,2163
16.3135779726117,2122
16.3559512017041,2138
16.3984938127846,2172
16.4412058058531,2131
16.4840871809097,2116
16.5271379379544,2150
16.5703580769873,2125
16.6137475980082,2156
16.6573065010171,2153
16.7010347860142,2155
16.7449324529994,2125
16.7889995019727,2118
16.833235932934,2183
16.8776417458835,2126
16.922216940821,2190
16.9669615177466,2166
17.0118754766603,2119
17.0569588175621,2123
17.102211540452,2161
17.14763364533,2173
17.1932251321961,2157
17.2389860010503,2171
17.2849162518925,2149
17.3310158847229,2168
17.3772848995413,2191
17.4237232963478,2165
17.4703310751424,2147
17.5171082359252,2171
17.564054778696,2183
17.6111707034548,2157
17.6584560102018,2163
17.7059106989369,2146
17.75353476966,2133
17.8013282223713,2150
17.8492910570706,2190
17.8974232737581,2131
17.9457248724336,2135
17.9941958530972,2164
18.0428362157489,2127
18.0916459603887,2129
18.1406250870166,2131
18.1897735956326,2147
18.2390914862366,2140
18.2885787588288,2126
18.338235413409,2173
18.3880614499774,2146
18.4380568685338,2132
18.4882216690783,2144
18.5385558516109,2143
18.5890594161316,2153
18.6397323626404,2148
18.6905746911373,2146
18.7415864016222,2148
18.7927674940953,2163
18.8441179685564,2152
18.8956378250057,2155
18.947327063443,2147
18.9991856838684,2163
19.0512136862819,2158
19.1034110706835,2169
19.1557778370732,2164
19.208313985451,2131
19.2610195158169,2182
19.3138944281709,2139
19.3669387225129,2166
19.4201523988431,2115
19.4735354571613,2145
19.5270878974676,2170
19.580809719762,2154
19.6347009240445,2166
19.6887615103151,2179
19.7429914785738,2139
19.7973908288206,2128
19.8519595610554,2191
19.9066976752784,2144
19.9616051714894,2138
20.0166820496886,2164
20.0719283098758,2150
20.1273439520511,2146
20.1829289762145,2121
20.238683382366,2084
20.2946071705056,2166
20.3507003406333,2178
20.4069628927491,2107
20.4633948268529,2181
20.5199961429449,2129
20.5767668410249,2141
20.6337069210931,2167
20.6908163831493,2159
20.7480952271936,2134
20.805543453226,2143
20.8631610612465,2168
20.9209480512551,2167
20.9789044232518,2167
21.0370301772365,2131
21.0953253132094,2170
21.1537898311703,2173
21.2124237311193,2129
21.2712270130565,2131
21.3301996769817,2126
21.389341722895,2161
21.4486531507964,2149
21.5081339606859,2167
21.5677841525635,2156
21.6276037264291,2153
21.6875926822829,2125
21.7477510201247,2166
21.8080787399547,2154
21.8685758417727,2157
21.9292423255788,2138
21.990078191373,2138
22.0510834391553,2179
22.1122580689257,2132
22.1736020806842,2122
22.2351154744308,2154
22.2967982501654,2165
22.3586504078882,2183
22.420671947599,2141
22.482862869298,2137
22.545223172985,2159
22.6077528586601,2162
22.6704519263233,2120
22.7333203759746,2184
22.796358207614,2178
22.8595654212415,2106
22.922942016857,2179
22.9864879944607,2151
23.0502033540524,2192
23.1140880956323,2150
23.1781422192002,2125
23.2423657247562,2140
23.3067586123003,2187
23.3713208818325,2171
23.4360525333528,2157
23.5009535668612,2196
23.5660239823577,2130
23.6312637798422,2202
23.6966729593149,2160
23.7622515207756,2176
23.8279994642244,2172
23.8939167896614,2179
23.9600034970864,2163
24.0262595864995,2179
24.0926850579007,2185
24.1592799112899,2206
24.2260441466673,2184
24.2929777640328,2233
24.3600807633863,2236
24.427353144728,2258
24.4947949080577,2233
24.5624060533755,2266
24.6301865806815,2259
24.6981364899755,2297
24.7662557812576,2448
24.8345444545277,2650
24.903002509786,2942
24.9716299470324,3237
25.0404267662669,3519
25.1093929674894,3756
25.1785285507,3872
25.2478335158988,3825
25.3173078630856,3791
25.3869515922605,3640
25.4567647034235,3494
25.5267471965746,3288
25.5968990717138,3155
25.667220328841,3022
25.7377109679564,2907
25.8083709890598,2733
25.8792003921514,2694
25.950199177231,2566
26.0213673442988,2520
26.0927048933546,2417
26.1642118243985,2348
26.2358881374305,2388
26.3077338324505,2316
26.3797489094587,2321
26.451933368455,2280
26.5242872094393,2303
26.5968104324118,2265
26.6695030373723,2255
26.742365024321,2248
26.8153963932577,2224
26.8885971441825,2226
26.9619672770954,2231
27.0355067919964,2231
27.1092156888854,2193
27.1830939677626,2220
27.2571416286279,2181
27.3313586714812,2201
27.4057450963227,2185
27.4803009031522,2197
27.5550260919698,2181
27.6299206627755,2173
27.7049846155693,2187
27.7802179503512,2174
27.8556206671212,2189
27.9311927658793,2215
28.0069342466254,2192
28.0828451093597,2199
28.158925354082,2209
28.2351749807925,2225
28.311593989491,2215
28.3881823801776,2238
28.4649401528523,2183
28.5418673075151,2201
28.618963844166,2208
28.696229762805,2209
28.773665063432,2231
28.8512697460472,2175
28.9290438106504,2189
29.0069872572418,2228
29.0851000858212,2211
29.1633822963887,2225
29.2418338889444,2213
29.320454863488,2216
29.3992452200198,2192
29.4782049585397,2233
29.5573340790477,2214
29.6366325815438,2231
29.7161004660279,2224
29.7957377325001,2165
29.8755443809605,2142
29.9555204114089,2185
30.0356658238454,2231
30.11598061827,2167
30.1964647946827,2182
30.2771183530835,2177
30.3579412934724,2207
30.4389336158493,2136
30.5200953202144,2172
30.6014264065675,2156
30.6829268749088,2194
30.7645967252381,2174
30.8464359575555,2161
30.928444571861,2198
31.0106225681546,2159
31.0929699464363,2169
31.1754867067061,2165
31.258172848964,2198
31.3410283732099,2190
31.424053279444,2188
31.5072475676661,2272
31.5906112378763,3204
31.6741442900747,5446
31.7578467242611,6877
31.8417185404356,5912
31.9257597385982,4259
32.0099703187488,3589
32.0943502808876,3661
32.1788996250145,4062
32.2636183511294,4328
32.3485064592325,4557
32.4335639493236,4776
32.5187908214028,4986
32.6041870754701,5258
32.6897527115256,5465
32.7754877295691,5615
32.8613921296006,5750
32.9474659116203,5819
33.0337090756281,5849
33.1201216216239,5939
33.2067035496079,5811
33.2934548595799,5720
33.3803755515401,5571
33.4674656254883,5445
33.5547250814246,5298
33.642153919349,5213
33.7297521392615,5059
33.8175197411621,4806
33.9054567250507,4658
33.9935630909275,4523
34.0818388387923,4354
34.1702839686453,4158
34.2588984804863,3965
34.3476823743154,3848
34.4366356501327,3666
34.525758307938,3602
34.6150503477313,3412
34.7045117695128,3370
34.7941425732824,3245
34.8839427590401,3176
34.9739123267858,3169
35.0640512765197,3004
