"M.Z","Intensity"
10.8114252413468,2138
10.8200359906697,2129
10.8284773580044,2105
10.8367493433511,2059
10.8448519467097,2121
10.8527851680802,2071
10.8605490074625,2031
10.8681434648568,2030
10.8755685402631,2053
10.8828242336812,2058
10.8899105451112,2071
10.8968274745532,2148
10.903575022007,2044
10.9101531874728,1959
10.9165619709504,1999
10.92280137244,1938
10.9288713919415,1881
10.9347720294549,2029
10.9405032849802,1881
10.9460651585174,1941
10.9514576500666,2079
10.9566807596276,2309
10.9617344872005,2317
10.9666188327854,2450
10.9713337963822,2400
10.9758793779908,2351
10.9802555776114,2468
10.9844623952439,2317
10.9884998308883,2440
10.9923678845447,2268
10.9960665562129,2198
10.999595845893,2066
11.0029557535851,2042
11.006146279289,2113
11.0091674230049,2120
11.0120191847326,2194
11.0147015644723,2219
11.0172145622239,2318
11.0195581779874,2284
11.0217324117628,2219
11.0237372635501,2289
11.0255727333494,2190
11.0272388211605,2259
11.0287355269836,2153
11.0300628508185,2096
11.0312207926654,2075
11.0322093525242,1926
11.0330285303949,1912
11.0336783262775,1885
11.034158740172,1940
11.0344697720784,1975
11.0346114219967,1981
11.0346583079275,2020
11.0348554219853,2047
11.0352219180313,2100
11.0357577960653,2130
11.0364630560874,2202
11.0373376980976,2279
11.038381722096,2257
11.0395951280823,2255
11.0409779160568,2216
11.0425300860194,2193
11.0442516379701,2232
11.0461425719088,2221
11.0482028878357,2251
11.0504325857506,2193
11.0528316656537,2228
11.0554001275448,2222
11.058137971424,2229
11.0610451972913,2232
11.0641218051467,2225
11.0673677949902,2267
11.0707831668217,2256
11.0743679206414,2231
11.0781220564491,2213
11.082045574245,2201
11.0861384740289,2166
11.0904007558009,2159
11.0948324195611,2164
11.0994334653093,2140
11.1042038930456,2092
11.1091437027699,2086
11.1142528944824,2056
11.119531468183,2068
11.1249794238716,2055
11.1305967615484,2115
11.1363834812132,2122
11.1423395828661,2020
11.1484650665072,2076
11.1547599321363,2064
11.1612241797535,2085
11.1678578093588,2073
11.1746608209521,2103
11.1816332145336,2114
11.1887749901032,2128
11.1960861476608,2118
11.2035666872066,2155
11.2112166087404,2176
11.2190359122623,2165
11.2270245977723,2174
11.2351826652704,2180
11.2435101147566,2195
11.2520069462309,2110
11.2606731596933,2171
11.2695087551437,2175
11.2785137325823,2174
11.2876880920089,2162
11.2970318334237,2161
11.3065449568265,2157
11.3162274622174,2133
11.3260793495964,2166
11.3361006189635,2192
11.3462912703187,2184
11.356651303662,2204
11.3671807189933,2169
11.3778795163128,2168
11.3887476956204,2168
11.399785256916,2161
11.4109922001997,2152
11.4223685254715,2180
11.4339142327314,2140
11.4456293219794,2181
11.4575137932155,2162
11.4695676464397,2154
11.481790881652,2155
11.4941834988524,2185
11.5067454980408,2172
11.5194768792173,2172
11.532377642382,2172
11.5454477875347,2196
11.5586873146755,2174
11.5720962238044,2182
11.5856745149214,2175
11.5994221880265,2154
11.6133392431197,2162
11.6274256802009,2163
11.6416814992703,2207
11.6561067003277,2132
11.6707012833733,2163
11.6854652484069,2136
11.7003985954286,2131
11.7155013244384,2150
11.7307734354363,2118
11.7462149284223,2111
11.7618258033964,2106
11.7776060603586,2126
11.7935556993088,2124
11.8096747202472,2144
11.8259631231736,2115
11.8424209080881,2099
11.8590480749908,2115
11.8758446238815,2132
11.8928105547603,2130
11.9099458676272,2084
11.9272505624822,2132
11.9447246393252,2141
11.9623680981564,2167
11.9801809389756,2103
11.998163161783,2102
12.0163147665784,2123
12.0346357533619,2174
12.0531261221336,2129
12.0717858728933,2154
12.0906150056411,2150
12.109613520377,2155
12.1287814171009,2143
12.148118695813,2153
12.1676253565132,2203
12.1873013992014,2197
12.2071468238777,2155
12.2271616305422,2205
12.2473458191947,2150
12.2676993898353,2211
12.288222342464,2191
12.3089146770808,2167
12.3297763936857,2179
12.3508074922786,2200
12.3720079728597,2149
12.3933778354288,2177
12.4149170799861,2134
12.4366257065314,2192
12.4585037150648,2168
12.4805511055864,2170
12.502767878096,2220
12.5251540325937,2138
12.5477095690794,2167
12.5704344875533,2179
12.5933287880153,2174
12.6163924704653,2160
12.6396255349035,2138
12.6630279813297,2169
12.686599809744,2193
12.7103410201465,2164
12.734251612537,2168
12.7583315869156,2191
12.7825809432823,2137
12.806999681637,2153
12.8315878019799,2146
12.8563453043109,2113
12.8812721886299,2146
12.9063684549371,2164
12.9316341032323,2150
12.9570691335156,2168
12.982673545787,2173
13.0084473400465,2169
13.0343905162941,2198
13.0605030745298,2183
13.0867850147536,2148
13.1132363369654,2146
13.1398570411654,2210
13.1666471273534,2201
13.1936065955296,2187
13.2207354456938,2175
13.2480336778461,2194
13.2755012919865,2149
13.303138288115,2140
13.3309446662316,2195
13.3589204263363,2160
13.387065568429,2158
13.4153800925099,2188
13.4438639985788,2123
13.4725172866359,2134
13.501339956681,2151
13.5303320087142,2162
13.5594934427355,2120
13.5888242587449,2141
13.6183244567424,2113
13.647994036728,2142
13.6778329987017,2136
13.7078413426634,2076
13.7380190686133,2122
13.7683661765512,2147
13.7988826664773,2099
13.8295685383914,2108
13.8604237922936,2116
13.8914484281839,2137
13.9226424460623,2159
13.9540058459288,2115
13.9855386277833,2154
14.017240791626,2140
14.0491123374568,2161
14.0811532652756,2142
14.1133635750826,2156
14.1457432668776,2175
14.1782923406607,2155
14.2110107964319,2169
14.2438986341912,2174
14.2769558539386,2195
14.3101824556741,2182
14.3435784393976,2203
14.3771438051093,2207
14.410878552809,2240
14.4447826824969,2181
14.4788561941728,2211
14.5130990878368,2177
14.5475113634889,2187
14.5820930211291,2186
14.6168440607574,2193
14.6517644823738,2146
14.6868542859783,2174
14.7221134715709,2187
14.7575420391515,2155
14.7931399887202,2162
14.8289073202771,2149
14.864844033822,2130
14.900950129355,2149
14.9372256068761,2123
14.9736704663853,2131
15.0102847078826,2128
15.047068331368,2137
15.0840213368415,2132
15.121143724303,2107
15.1584354937527,2141
15.1958966451904,2098
15.2335271786162,2127
15.2713270940301,2134
15.3092963914321,2113
15.3474350708222,2141
15.3857431322004,2151
15.4242205755667,2130
15.4628674009211,2155
15.5016836082635,2153
15.5406691975941,2172
15.5798241689127,2146
15.6191485222195,2125
15.6586422575143,2206
15.6983053747972,2134
15.7381378740682,2200
15.7781397553273,2174
15.8183110185745,2158
15.8586516638098,2148
15.8991616910331,2170
15.9398411002446,2204
15.9806898914441,2154
16.0217080646318,2128
16.0628956198075,2176
16.1042525569713,2173
16.1457788761232,2182
16.1874745772632,2146
16.2293396603913,2144
16.2713741255075,2138
16.3135779726117,2141
16.3559512017041,2162
16.3984938127846,2139
16.4412058058531,2133
16.4840871809097,2130
16.5271379379544,2162
16.5703580769873,2147
16.6137475980082,2128
16.6573065010171,2144
16.7010347860142,2165
16.7449324529994,2175
16.7889995019727,2122
16.833235932934,2144
16.8776417458835,2173
16.922216940821,2175
16.9669615177466,2142
17.0118754766603,2158
17.0569588175621,2162
17.102211540452,2175
17.14763364533,2159
17.1932251321961,2187
17.2389860010503,2150
17.2849162518925,2177
17.3310158847229,2179
17.3772848995413,2146
17.4237232963478,2156
17.4703310751424,2163
17.5171082359252,2210
17.564054778696,2172
17.6111707034548,2138
17.6584560102018,2171
17.7059106989369,2136
17.75353476966,2172
17.8013282223713,2144
17.8492910570706,2147
17.8974232737581,2129
17.9457248724336,2152
17.9941958530972,2162
18.0428362157489,2130
18.0916459603887,2136
18.1406250870166,2157
18.1897735956326,2166
18.2390914862366,2155
18.2885787588288,2126
18.338235413409,2155
18.3880614499774,2132
18.4380568685338,2152
18.4882216690783,2152
18.5385558516109,2166
18.5890594161316,2163
18.6397323626404,2113
18.6905746911373,2157
18.7415864016222,2160
18.7927674940953,2139
18.8441179685564,2165
18.8956378250057,2171
18.947327063443,2137
18.9991856838684,2165
19.0512136862819,2177
19.1034110706835,2138
19.1557778370732,2129
19.208313985451,2183
19.2610195158169,2213
19.3138944281709,2145
19.3669387225129,2144
19.4201523988431,2151
19.4735354571613,2210
19.5270878974676,2156
19.580809719762,2143
19.6347009240445,2151
19.6887615103151,2153
19.7429914785738,2178
19.7973908288206,2143
19.8519595610554,2156
19.9066976752784,2145
19.9616051714894,2154
20.0166820496886,2174
20.0719283098758,2158
20.1273439520511,2150
20.1829289762145,2186
20.238683382366,2140
20.2946071705056,2171
20.3507003406333,2128
20.4069628927491,2124
20.4633948268529,2176
20.5199961429449,2172
20.5767668410249,2194
20.6337069210931,2154
20.6908163831493,2128
20.7480952271936,2158
20.805543453226,2163
20.8631610612465,2188
20.9209480512551,2157
20.9789044232518,2161
21.0370301772365,2137
21.0953253132094,2164
21.1537898311703,2172
21.2124237311193,2159
21.2712270130565,2151
21.3301996769817,2160
21.389341722895,2154
21.4486531507964,2157
21.5081339606859,2154
21.5677841525635,2123
21.6276037264291,2201
21.6875926822829,2146
21.7477510201247,2152
21.8080787399547,2165
21.8685758417727,2163
21.9292423255788,2133
21.990078191373,2159
22.0510834391553,2139
22.1122580689257,2161
22.1736020806842,2165
22.2351154744308,2163
22.2967982501654,2116
22.3586504078882,2151
22.420671947599,2157
22.482862869298,2139
22.545223172985,2181
22.6077528586601,2143
22.6704519263233,2142
22.7333203759746,2160
22.796358207614,2164
22.8595654212415,2171
22.922942016857,2140
22.9864879944607,2138
23.0502033540524,2165
23.1140880956323,2152
23.1781422192002,2164
23.2423657247562,2152
23.3067586123003,2160
23.3713208818325,2168
23.4360525333528,2155
23.5009535668612,2166
23.5660239823577,2131
23.6312637798422,2180
23.6966729593149,2177
23.7622515207756,2129
23.8279994642244,2185
23.8939167896614,2166
23.9600034970864,2166
24.0262595864995,2184
24.0926850579007,2151
24.1592799112899,2192
24.2260441466673,2183
24.2929777640328,2205
24.3600807633863,2159
24.427353144728,2179
24.4947949080577,2238
24.5624060533755,2201
24.6301865806815,2171
24.6981364899755,2258
24.7662557812576,2308
24.8345444545277,2451
24.903002509786,2624
24.9716299470324,2739
