"M.Z","Intensity"
10.8114252413468,2173
10.8200359906697,2159
10.8284773580044,2126
10.8367493433511,2069
10.8448519467097,2070
10.8527851680802,2089
10.8605490074625,2040
10.8681434648568,2036
10.8755685402631,2037
10.8828242336812,2026
10.8899105451112,2084
10.8968274745532,2157
10.903575022007,2023
10.9101531874728,1978
10.9165619709504,1991
10.92280137244,1930
10.9288713919415,1884
10.9347720294549,1952
10.9405032849802,1893
10.9460651585174,1984
10.9514576500666,2088
10.9566807596276,2287
10.9617344872005,2318
10.9666188327854,2378
10.9713337963822,2408
10.9758793779908,2412
10.9802555776114,2450
10.9844623952439,2300
10.9884998308883,2394
10.9923678845447,2274
10.9960665562129,2168
10.999595845893,2087
11.0029557535851,2031
11.006146279289,2088
11.0091674230049,2114
11.0120191847326,2200
11.0147015644723,2196
11.0172145622239,2327
11.0195581779874,2246
11.0217324117628,2240
11.0237372635501,2300
11.0255727333494,2190
11.0272388211605,2247
11.0287355269836,2126
11.0300628508185,2065
11.0312207926654,2048
11.0322093525242,1940
11.0330285303949,1903
11.0336783262775,1914
11.034158740172,1924
11.0344697720784,1983
11.0346114219967,1962
11.0346583079275,2030
11.0348554219853,2067
11.0352219180313,2091
11.0357577960653,2121
11.0364630560874,2189
11.0373376980976,2263
11.038381722096,2236
11.0395951280823,2259
11.0409779160568,2192
11.0425300860194,2212
11.0442516379701,2195
11.0461425719088,2240
11.0482028878357,2196
11.0504325857506,2232
11.0528316656537,2217
11.0554001275448,2236
11.058137971424,2186
11.0610451972913,2208
11.0641218051467,2221
11.0673677949902,2260
11.0707831668217,2275
11.0743679206414,2214
11.0781220564491,2232
11.082045574245,2133
11.0861384740289,2124
11.0904007558009,2184
11.0948324195611,2168
11.0994334653093,2138
11.1042038930456,2090
11.1091437027699,2059
11.1142528944824,2091
11.119531468183,2049
11.1249794238716,2046
11.1305967615484,2112
11.1363834812132,2046
11.1423395828661,2087
11.1484650665072,2053
11.1547599321363,2059
11.1612241797535,2054
11.1678578093588,2087
11.1746608209521,2134
11.1816332145336,2114
11.1887749901032,2110
11.1960861476608,2109
11.2035666872066,2140
11.2112166087404,2175
11.2190359122623,2176
11.2270245977723,2159
11.2351826652704,2161
11.2435101147566,2164
11.2520069462309,2174
11.2606731596933,2147
11.2695087551437,2118
11.2785137325823,2152
11.2876880920089,2181
11.2970318334237,2162
11.3065449568265,2111
11.3162274622174,2142
11.3260793495964,2139
11.3361006189635,2176
11.3462912703187,2165
11.356651303662,2182
11.3671807189933,2172
11.3778795163128,2141
11.3887476956204,2147
11.399785256916,2162
11.4109922001997,2182
11.4223685254715,2155
11.4339142327314,2174
11.4456293219794,2155
11.4575137932155,2195
11.4695676464397,2103
11.481790881652,2196
11.4941834988524,2177
11.5067454980408,2132
11.5194768792173,2220
11.532377642382,2171
11.5454477875347,2160
11.5586873146755,2183
11.5720962238044,2160
11.5856745149214,2209
11.5994221880265,2207
11.6133392431197,2123
11.6274256802009,2138
11.6416814992703,2132
11.6561067003277,2145
11.6707012833733,2157
11.6854652484069,2129
11.7003985954286,2150
11.7155013244384,2109
11.7307734354363,2136
11.7462149284223,2100
11.7618258033964,2079
11.7776060603586,2141
11.7935556993088,2112
11.8096747202472,2133
11.8259631231736,2119
11.8424209080881,2140
11.8590480749908,2087
11.8758446238815,2107
11.8928105547603,2136
11.9099458676272,2111
11.9272505624822,2109
11.9447246393252,2145
11.9623680981564,2101
11.9801809389756,2109
11.998163161783,2130
12.0163147665784,2101
12.0346357533619,2153
12.0531261221336,2129
12.0717858728933,2137
12.0906150056411,2149
12.109613520377,2139
12.1287814171009,2134
12.148118695813,2144
12.1676253565132,2185
12.1873013992014,2204
12.2071468238777,2167
12.2271616305422,2152
12.2473458191947,2189
12.2676993898353,2185
12.288222342464,2174
12.3089146770808,2168
12.3297763936857,2196
12.3508074922786,2190
12.3720079728597,2183
12.3933778354288,2161
12.4149170799861,2147
12.4366257065314,2191
12.4585037150648,2105
12.4805511055864,2179
12.502767878096,2168
12.5251540325937,2173
12.5477095690794,2108
12.5704344875533,2165
12.5933287880153,2134
12.6163924704653,2143
12.6396255349035,2123
12.6630279813297,2176
12.686599809744,2170
12.7103410201465,2173
12.734251612537,2157
12.7583315869156,2131
12.7825809432823,2128
12.806999681637,2133
12.8315878019799,2118
12.8563453043109,2131
12.8812721886299,2130
12.9063684549371,2169
12.9316341032323,2116
12.9570691335156,2156
12.982673545787,2181
13.0084473400465,2165
13.0343905162941,2153
13.0605030745298,2170
13.0867850147536,2189
13.1132363369654,2152
13.1398570411654,2205
13.1666471273534,2184
13.1936065955296,2157
13.2207354456938,2169
13.2480336778461,2174
13.2755012919865,2167
13.303138288115,2147
13.3309446662316,2185
13.3589204263363,2158
13.387065568429,2170
13.4153800925099,2158
13.4438639985788,2125
13.4725172866359,2137
13.501339956681,2135
13.5303320087142,2124
13.5594934427355,2119
13.5888242587449,2149
13.6183244567424,2106
13.647994036728,2134
13.6778329987017,2090
13.7078413426634,2113
13.7380190686133,2113
13.7683661765512,2101
13.7988826664773,2097
13.8295685383914,2098
13.8604237922936,2127
13.8914484281839,2140
13.9226424460623,2114
13.9540058459288,2134
13.9855386277833,2118
14.017240791626,2166
14.0491123374568,2167
14.0811532652756,2128
14.1133635750826,2153
14.1457432668776,2156
14.1782923406607,2144
14.2110107964319,2184
14.2438986341912,2185
14.2769558539386,2171
14.3101824556741,2167
14.3435784393976,2229
14.3771438051093,2182
14.410878552809,2173
14.4447826824969,2208
14.4788561941728,2207
14.5130990878368,2175
14.5475113634889,2158
14.5820930211291,2182
14.6168440607574,2198
14.6517644823738,2163
14.6868542859783,2169
14.7221134715709,2189
14.7575420391515,2103
14.7931399887202,2159
14.8289073202771,2150
14.864844033822,2140
14.900950129355,2148
14.9372256068761,2111
14.9736704663853,2098
15.0102847078826,2156
15.047068331368,2114
15.0840213368415,2116
15.121143724303,2123
15.1584354937527,2123
15.1958966451904,2111
15.2335271786162,2111
15.2713270940301,2130
15.3092963914321,2119
15.3474350708222,2137
15.3857431322004,2141
15.4242205755667,2108
15.4628674009211,2157
15.5016836082635,2160
15.5406691975941,2171
15.5798241689127,2140
15.6191485222195,2159
15.6586422575143,2157
15.6983053747972,2194
15.7381378740682,2152
15.7781397553273,2142
15.8183110185745,2156
15.8586516638098,2187
15.8991616910331,2119
15.9398411002446,2184
15.9806898914441,2198
16.0217080646318,2194
16.0628956198075,2136
16.1042525569713,2134
16.1457788761232,2178
16.1874745772632,2169
16.2293396603913,2106
16.2713741255075,2138
16.3135779726117,2134
16.3559512017041,2182
16.3984938127846,2143
16.4412058058531,2166
16.4840871809097,2101
16.5271379379544,2140
16.5703580769873,2127
16.6137475980082,2149
16.6573065010171,2141
16.7010347860142,2109
16.7449324529994,2180
16.7889995019727,2115
16.833235932934,2171
16.8776417458835,2156
16.922216940821,2143
16.9669615177466,2177
17.0118754766603,2148
17.0569588175621,2122
17.102211540452,2169
17.14763364533,2152
17.1932251321961,2170
17.2389860010503,2144
17.2849162518925,2186
17.3310158847229,2154
17.3772848995413,2161
17.4237232963478,2157
17.4703310751424,2157
17.5171082359252,2161
17.564054778696,2166
17.6111707034548,2142
17.6584560102018,2137
17.7059106989369,2126
17.75353476966,2165
17.8013282223713,2173
17.8492910570706,2131
17.8974232737581,2152
17.9457248724336,2132
17.9941958530972,2136
18.0428362157489,2157
18.0916459603887,2129
18.1406250870166,2182
18.1897735956326,2112
18.2390914862366,2120
18.2885787588288,2128
18.338235413409,2151
18.3880614499774,2156
18.4380568685338,2115
18.4882216690783,2152
18.5385558516109,2153
18.5890594161316,2163
18.6397323626404,2115
18.6905746911373,2151
18.7415864016222,2154
18.7927674940953,2159
18.8441179685564,2151
18.8956378250057,2149
18.947327063443,2164
18.9991856838684,2132
19.0512136862819,2174
19.1034110706835,2140
19.1557778370732,2146
19.208313985451,2142
19.2610195158169,2174
19.3138944281709,2179
19.3669387225129,2157
19.4201523988431,2111
19.4735354571613,2176
19.5270878974676,2173
19.580809719762,2132
19.6347009240445,2156
19.6887615103151,2144
19.7429914785738,2185
19.7973908288206,2077
19.8519595610554,2159
19.9066976752784,2154
19.9616051714894,2161
20.0166820496886,2139
20.0719283098758,2154
20.1273439520511,2117
20.1829289762145,2159
20.238683382366,2132
20.2946071705056,2179
20.3507003406333,2138
20.4069628927491,2148
20.4633948268529,2157
20.5199961429449,2142
20.5767668410249,2168
20.6337069210931,2148
20.6908163831493,2152
20.7480952271936,2147
20.805543453226,2157
20.8631610612465,2155
20.9209480512551,2177
20.9789044232518,2123
21.0370301772365,2166
21.0953253132094,2171
21.1537898311703,2125
21.2124237311193,2138
21.2712270130565,2158
21.3301996769817,2154
21.389341722895,2149
21.4486531507964,2170
21.5081339606859,2161
21.5677841525635,2141
21.6276037264291,2127
21.6875926822829,2173
21.7477510201247,2126
21.8080787399547,2156
21.8685758417727,2128
21.9292423255788,2148
21.990078191373,2142
22.0510834391553,2151
22.1122580689257,2146
22.1736020806842,2148
22.2351154744308,2127
22.2967982501654,2135
22.3586504078882,2126
22.420671947599,2174
22.482862869298,2147
22.545223172985,2143
22.6077528586601,2146
22.6704519263233,2167
22.7333203759746,2153
22.796358207614,2149
22.8595654212415,2164
22.922942016857,2154
22.9864879944607,2133
23.0502033540524,2142
23.1140880956323,2159
23.1781422192002,2151
23.2423657247562,2164
23.3067586123003,2166
23.3713208818325,2168
23.4360525333528,2154
23.5009535668612,2142
23.5660239823577,2169
23.6312637798422,2128
23.6966729593149,2166
23.7622515207756,2152
23.8279994642244,2169
23.8939167896614,2164
23.9600034970864,2168
24.0262595864995,2138
24.0926850579007,2187
24.1592799112899,2184
24.2260441466673,2154
24.2929777640328,2217
24.3600807633863,2213
24.427353144728,2171
24.4947949080577,2202
24.5624060533755,2221
24.6301865806815,2277
24.6981364899755,2251
24.7662557812576,2399
24.8345444545277,2540
24.903002509786,2671
24.9716299470324,2892
25.0404267662669,3077
25.1093929674894,3182
25.1785285507,3264
25.2478335158988,3163
25.3173078630856,3166
25.3869515922605,3040
25.4567647034235,2938
25.5267471965746,2816
25.5968990717138,2659
25.667220328841,2565
25.7377109679564,2498
25.8083709890598,2432
25.8792003921514,2405
25.950199177231,2373
26.0213673442988,2333
26.0927048933546,2356
26.1642118243985,2288
26.2358881374305,2270
26.3077338324505,2258
26.3797489094587,2263
26.451933368455,2192
26.5242872094393,2222
26.5968104324118,2169
26.6695030373723,2195
26.742365024321,2194
26.8153963932577,2205
26.8885971441825,2167
26.9619672770954,2216
27.0355067919964,2195
27.1092156888854,2180
27.1830939677626,2190
27.2571416286279,2201
27.3313586714812,2180
27.4057450963227,2171
27.4803009031522,2139
27.5550260919698,2166
27.6299206627755,2167
27.7049846155693,2171
27.7802179503512,2196
27.8556206671212,2167
27.9311927658793,2180
28.0069342466254,2123
28.0828451093597,2243
28.158925354082,2198
28.2351749807925,2213
28.311593989491,2168
28.3881823801776,2196
28.4649401528523,2211
28.5418673075151,2191
28.618963844166,2202
28.696229762805,2198
28.773665063432,2157
28.8512697460472,2180
28.9290438106504,2181
29.0069872572418,2204
29.0851000858212,2169
29.1633822963887,2207
29.2418338889444,2166
29.320454863488,2209
29.3992452200198,2187
29.4782049585397,2177
29.5573340790477,2181
29.6366325815438,2173
29.7161004660279,2206
29.7957377325001,2178
29.8755443809605,2194
29.9555204114089,2164
30.0356658238454,2132
30.11598061827,2180
30.1964647946827,2163
30.2771183530835,2183
30.3579412934724,2137
30.4389336158493,2149
30.5200953202144,2217
30.6014264065675,2124
30.6829268749088,2169
30.7645967252381,2147
30.8464359575555,2175
30.928444571861,2170
31.0106225681546,2170
31.0929699464363,2174
31.1754867067061,2173
31.258172848964,2218
31.3410283732099,2165
31.424053279444,2172
31.5072475676661,2313
31.5906112378763,3403
31.6741442900747,5521
31.7578467242611,6496
31.8417185404356,5477
31.9257597385982,4143
32.0099703187488,3527
32.0943502808876,3549
32.1788996250145,3879
32.2636183511294,4157
32.3485064592325,4544
32.4335639493236,4791
32.5187908214028,5020
32.6041870754701,5181
32.6897527115256,5359
32.7754877295691,5531
32.8613921296006,5622
32.9474659116203,5710
33.0337090756281,5713
33.1201216216239,5666
33.2067035496079,5550
33.2934548595799,5514
33.3803755515401,5402
33.4674656254883,5214
33.5547250814246,5121
33.642153919349,4967
33.7297521392615,4841
33.8175197411621,4655
33.9054567250507,4504
33.9935630909275,4290
34.0818388387923,4243
34.1702839686453,3984
34.2588984804863,3853
34.3476823743154,3736
34.4366356501327,3554
34.525758307938,3510
34.6150503477313,3391
34.7045117695128,3330
34.7941425732824,3173
34.8839427590401,3074
34.9739123267858,3024
35.0640512765197,2969
35.1543596082416,2883
35.2448373219516,2879
35.3354844176497,2844
35.426300895336,2726
35.5172867550103,2742
35.6084419966726,2737
35.6997666203231,2712
35.7912606259617,2751
35.8829240135883,2745
35.9747567832031,2707
36.0667589348059,2681
36.1589304683969,2739
36.2512713839759,2740
36.343781681543,2717
36.4364613610982,2822
36.5293104226415,2915
36.6223288661729,3048
36.7155166916923,3128
36.8088738991999,3241
36.9024004886956,3218
36.9960964601793,3176
37.0899618136511,3086
37.1839965491111,2973
37.2782006665591,2822
37.3725741659952,2751
37.4671170474194,2735
37.5618293108317,2646
37.656710956232,2677
37.7517619836205,2586
37.8469823929971,2605
37.9423721843617,2589
38.0379313577144,2553
38.1336599130553,2579
38.2295578503842,2614
38.3256251697012,2757
38.4218618710063,2872
38.5182679542995,3051
38.6148434195808,3201
38.7115882668501,3327
38.8085024961076,3391
38.9055861073532,3396
39.0028391005868,3274
39.1002614758085,3211
